id,aluno_id,disciplina,media_final,percentual_presenca,ano_letivo
caa9c89b-1067-421a-a2c6-a9ed1266e9d0,e2868bd1-acab-45af-b053-b6ab871f27da,História,7.3,82,2026
f4192078-39ee-4573-97d4-ccdb7edb7faf,e2868bd1-acab-45af-b053-b6ab871f27da,Física,8.6,73,2026
0505653c-e4be-4bd5-a92d-4acf5a44ed93,e2868bd1-acab-45af-b053-b6ab871f27da,Química,4.3,78,2026
efd41c8a-1cb5-4201-97d4-317a48cefd72,d10f9123-8535-47c3-a78d-f76d2c4d6787,Matemática,2.6,93,2026
2a763f49-8324-4b37-a3f1-e5fa0ea3839c,d10f9123-8535-47c3-a78d-f76d2c4d6787,Português,9.9,85,2026
f2d24a76-9b73-4445-8dce-90b036d24556,d10f9123-8535-47c3-a78d-f76d2c4d6787,História,10,80,2026
c425cd70-441c-4d64-b831-15dc7d9ded10,d10f9123-8535-47c3-a78d-f76d2c4d6787,Física,9.8,86,2026
f18986fd-b6a5-4288-a5b9-9ef95fb91a6b,d10f9123-8535-47c3-a78d-f76d2c4d6787,Química,8.9,73,2026
9012118b-a8a3-4593-8a73-e5af88d9960e,f749e471-930e-41ed-97b7-ead6ca435d48,Matemática,10,87,2026
9d250824-fbb5-4181-8156-1256af3cffc8,f749e471-930e-41ed-97b7-ead6ca435d48,Português,9.5,86,2026
c718e578-f637-4ebe-a20f-469ec6348206,f749e471-930e-41ed-97b7-ead6ca435d48,História,7.9,74,2026
c79cbfbe-aba6-48d8-9c9c-6adcbe0807ac,f749e471-930e-41ed-97b7-ead6ca435d48,Física,7.4,95,2026
3e949901-9add-4a42-99be-c5a3b322da98,f749e471-930e-41ed-97b7-ead6ca435d48,Química,3.6,66,2026
26be4514-f198-4322-b578-07b87ba528be,63b6baec-a608-4c13-83bd-f03519af56e9,Matemática,6.1,75,2026
0838759d-bdf0-427e-86e5-de8efcfa4754,63b6baec-a608-4c13-83bd-f03519af56e9,Português,6.8,86,2026
a33e9aa5-e833-4eed-9fa3-766776ffce7a,63b6baec-a608-4c13-83bd-f03519af56e9,História,10,90,2026
e70993ae-27ce-47a7-b247-ed11d49e2ef5,63b6baec-a608-4c13-83bd-f03519af56e9,Física,10,93,2026
5c44e965-d7e2-4fb7-b4e3-db6ca08d64d6,63b6baec-a608-4c13-83bd-f03519af56e9,Química,3,72,2026
2716e37e-b7dc-42d5-b20b-5cfad40ba0b4,5e7c58e6-94ec-42b8-8f5b-c28ae5ba0ae4,Matemática,7.8,78,2026
a11e308f-44e7-402e-9a8b-a83f7351258f,5e7c58e6-94ec-42b8-8f5b-c28ae5ba0ae4,Português,7,79,2026
0bb62a7c-d4ed-4c37-aa06-5212612153ce,5e7c58e6-94ec-42b8-8f5b-c28ae5ba0ae4,História,6.7,89,2026
6dc046a7-f737-4c84-8417-c868230b007b,5e7c58e6-94ec-42b8-8f5b-c28ae5ba0ae4,Física,8.1,86,2026
f80f71cc-c0e6-48f2-9606-a508ab53acc3,5e7c58e6-94ec-42b8-8f5b-c28ae5ba0ae4,Química,10,78,2026
670c2996-440c-4325-8776-da4f870e19c3,56f28006-fa3b-4e6f-abfd-11b55d53b4cc,Matemática,5.1,77,2026
ae331efd-0619-4eb8-8463-51f4915462a9,56f28006-fa3b-4e6f-abfd-11b55d53b4cc,Português,6.7,78,2026
72cc4bc4-6067-4dcc-ba1e-80900b20cb8a,56f28006-fa3b-4e6f-abfd-11b55d53b4cc,História,10,96,2026
57dd16c7-054d-46b2-b0c0-07e25fd22c09,56f28006-fa3b-4e6f-abfd-11b55d53b4cc,Física,9.7,85,2026
9895a2b0-a4d7-4770-aa7f-88dc46746d84,56f28006-fa3b-4e6f-abfd-11b55d53b4cc,Química,4.3,72,2026
36a19352-6a01-4379-84e8-de9bedacfe2d,4132286e-b9c3-41f9-a6a8-fc7a4688955c,Matemática,6.3,70,2026
97e89755-58b8-4cf5-85a6-87115c44d5a9,4132286e-b9c3-41f9-a6a8-fc7a4688955c,Português,7,72,2026
cfa494de-9449-415e-95f7-ab95971f1d9c,4132286e-b9c3-41f9-a6a8-fc7a4688955c,História,10,83,2026
1b90af25-a79b-4593-9b9c-7a9eeb776588,4132286e-b9c3-41f9-a6a8-fc7a4688955c,Física,9.3,79,2026
0093fc52-b1d0-4411-b37e-1b5c63c36546,4132286e-b9c3-41f9-a6a8-fc7a4688955c,Química,10,93,2026
f5c7e508-b47c-456f-9390-27c23ea8cce2,45cc566d-ff04-45c2-9a5e-5bdecc6feee5,Matemática,5.4,82,2026
91daa8df-3421-4392-8359-33eaa9d732af,45cc566d-ff04-45c2-9a5e-5bdecc6feee5,Português,7.5,75,2026
e74986eb-72bf-4010-8ff9-e88481ee36d0,45cc566d-ff04-45c2-9a5e-5bdecc6feee5,História,9.5,71,2026
9f957ff5-65b7-49e0-81fe-9cf569b514a1,45cc566d-ff04-45c2-9a5e-5bdecc6feee5,Física,10,70,2026
9633718a-a127-4398-a3a3-e16018020043,45cc566d-ff04-45c2-9a5e-5bdecc6feee5,Química,3.5,59,2026
c148f9f4-30ef-4228-a83b-753bd44b5fac,358a9526-9b37-402a-8511-10e0b401d311,Matemática,9.9,98,2026
34e233c6-1ec6-4c37-b75b-2b2ee0c243ac,358a9526-9b37-402a-8511-10e0b401d311,Português,4.3,79,2026
ba422664-1748-4564-a748-f01c26024d26,358a9526-9b37-402a-8511-10e0b401d311,História,4.5,90,2026
4352aa0c-5844-4963-86e5-fee1ec266af9,358a9526-9b37-402a-8511-10e0b401d311,Física,1.5,76,2026
e5b3b62b-f00e-4f84-8d47-2821d316023c,358a9526-9b37-402a-8511-10e0b401d311,Química,2.9,62,2026
a90b2283-7c5f-4fc4-b669-84a3587a6b1d,68ec7a9d-a6aa-40d4-8084-7f2cd6b40043,Matemática,9.8,90,2026
7c39a7a3-722d-4684-9fca-d2689eb9514e,68ec7a9d-a6aa-40d4-8084-7f2cd6b40043,Português,5.1,96,2026
c9f39774-52ad-4450-a22f-27e14bd9b97f,68ec7a9d-a6aa-40d4-8084-7f2cd6b40043,História,3,96,2026
950463d3-80f0-406a-a9bf-12ef1ed628c8,68ec7a9d-a6aa-40d4-8084-7f2cd6b40043,Física,7.7,75,2026
7a0bbe81-c2de-44b0-8a03-8417a4cf31cb,68ec7a9d-a6aa-40d4-8084-7f2cd6b40043,Química,9.6,94,2026
02b92b54-d2df-4ef9-a23f-75760db8d15b,354811dc-274b-4b9a-8b05-047f7bee7a6d,Matemática,4.5,68,2026
b6592e0d-717b-4b4d-b442-12655834ca32,354811dc-274b-4b9a-8b05-047f7bee7a6d,Português,4.6,71,2026
09360ca4-c972-4a49-9a9a-88ebf3324f8e,354811dc-274b-4b9a-8b05-047f7bee7a6d,História,10,97,2026
09343868-846c-496d-89a2-c98e6d2eec7c,354811dc-274b-4b9a-8b05-047f7bee7a6d,Física,3,91,2026
5e68ae97-68e3-4faf-9a18-77c38786fdd6,354811dc-274b-4b9a-8b05-047f7bee7a6d,Química,9.8,96,2026
606d9420-8a87-4cac-9cc3-9521cbeefe72,2babc437-b9f1-4787-b988-77603f903997,Matemática,10,76,2026
465adc6a-d178-48a9-a13d-5f2be6a2634a,2babc437-b9f1-4787-b988-77603f903997,Português,10,73,2026
2045e82f-2c06-44c9-89d6-c23ed7596111,2babc437-b9f1-4787-b988-77603f903997,História,1.9,65,2026
5bdec715-618b-4358-a448-b94d9d120608,2babc437-b9f1-4787-b988-77603f903997,Física,6.3,72,2026
50cca501-208e-4444-a833-9dbb23c7ae1a,2babc437-b9f1-4787-b988-77603f903997,Química,4.3,75,2026
532ca621-9997-46cb-86c6-c29aaac5c202,2797c15e-9427-49a9-98d7-f5df51d01453,Matemática,3.3,97,2026
76bbdfb3-3528-4229-a120-53eb7eeaa8be,2797c15e-9427-49a9-98d7-f5df51d01453,Português,8.2,87,2026
9aa55cc2-e50b-4abc-9364-54674ba7811e,2797c15e-9427-49a9-98d7-f5df51d01453,História,2.2,72,2026
cb9e925d-af95-4cdb-8d2c-28bbf4c28377,2797c15e-9427-49a9-98d7-f5df51d01453,Física,7.3,100,2026
69db170d-82ad-4d4c-ba8a-91c10afc96ae,2797c15e-9427-49a9-98d7-f5df51d01453,Química,2.5,73,2026
30f3b795-9e94-47a0-8ca7-773895cfc7d2,ccd49529-c7a9-48f2-a5d1-3ecf17e41854,Matemática,9.3,79,2026
7d10dc68-2cba-43d5-8c9e-6c0660196c6f,ccd49529-c7a9-48f2-a5d1-3ecf17e41854,Português,10,90,2026
603681b0-1ca3-4689-bb98-85b0168f51a3,ccd49529-c7a9-48f2-a5d1-3ecf17e41854,História,6.8,94,2026
967c3457-95e6-41a1-8df6-128ef05cb065,ccd49529-c7a9-48f2-a5d1-3ecf17e41854,Física,10,73,2026
d92bb52b-f509-48f9-8c74-629b5959d3e9,ccd49529-c7a9-48f2-a5d1-3ecf17e41854,Química,6.3,93,2026
ec26417d-7c34-43ae-b09b-1bc87a0c9cb0,243e4577-2248-47c0-8181-13d446b8d15b,Matemática,2.3,71,2026
ca9b89dc-993e-4654-a796-fb3788f964f3,243e4577-2248-47c0-8181-13d446b8d15b,Português,5.9,75,2026
519a8ca9-6aaf-41f3-8ce5-2d14cd59196f,243e4577-2248-47c0-8181-13d446b8d15b,História,9,81,2026
cb6c7e69-b3f1-4987-b00b-905a7653df21,243e4577-2248-47c0-8181-13d446b8d15b,Física,1.7,56,2026
e07204f7-129a-46cc-b992-1f0e05d7d42a,243e4577-2248-47c0-8181-13d446b8d15b,Química,4,93,2026
2c494f1f-3a9b-41bc-ab20-36c51493812f,58d69db7-1ea7-4c06-ad5e-954503052deb,Matemática,5.7,85,2026
e5fc7e9a-aac5-46dd-b8de-5499d3ccb91c,58d69db7-1ea7-4c06-ad5e-954503052deb,Português,3.2,64,2026
5a321d29-8068-4d9c-9182-5594453ac07a,58d69db7-1ea7-4c06-ad5e-954503052deb,História,4.3,96,2026
294c5815-d1c5-4925-a976-470b70ac8d4b,58d69db7-1ea7-4c06-ad5e-954503052deb,Física,9,73,2026
fe14831f-46c8-4919-82c5-a4bc44d0a54b,58d69db7-1ea7-4c06-ad5e-954503052deb,Química,5.4,96,2026
9f6168e7-30f6-4787-9104-62cee9a42058,fbdedbf1-0cc3-4fb1-83b0-e2ce9c96bfd6,Matemática,5.3,76,2026
b8f0ca8d-c158-459e-ad17-86c8eba23ae7,fbdedbf1-0cc3-4fb1-83b0-e2ce9c96bfd6,Português,6.9,72,2026
5a6865a4-c004-403f-87bc-a70bc7488513,fbdedbf1-0cc3-4fb1-83b0-e2ce9c96bfd6,História,4.9,65,2026
822ccca1-5d91-4704-95d6-72297254a17b,fbdedbf1-0cc3-4fb1-83b0-e2ce9c96bfd6,Física,2.2,55,2026
5b215c66-4ee9-47a4-bb29-c131d7c3ca0d,fbdedbf1-0cc3-4fb1-83b0-e2ce9c96bfd6,Química,6.5,99,2026
b07b1147-ae84-4c16-a7af-20ff50df196f,061720d1-fa2e-4519-b292-c414097fe753,Matemática,3.3,65,2026
9865018e-616c-4ba7-ae97-5cf2a9d70042,061720d1-fa2e-4519-b292-c414097fe753,Português,9.4,74,2026
01575d73-9aa2-4937-bdf6-5fb3ac578544,061720d1-fa2e-4519-b292-c414097fe753,História,1.9,84,2026
00538e13-ffe1-4f11-b531-c2675ed4dd4a,061720d1-fa2e-4519-b292-c414097fe753,Física,3.2,83,2026
5fea3b23-e4eb-4160-94bc-da35320bce30,061720d1-fa2e-4519-b292-c414097fe753,Química,10,76,2026
e77eace2-9d99-4d0f-92f8-879bce02a25c,da6baf65-c1ba-479a-907f-57d261dea095,Matemática,3.9,95,2026
17ac28bb-ba42-4288-8eac-53b6d9e21310,da6baf65-c1ba-479a-907f-57d261dea095,Português,2.6,67,2026
87dd0656-ec99-4743-b889-d869d7235482,da6baf65-c1ba-479a-907f-57d261dea095,História,10,70,2026
05eb07a9-8e81-40e5-8754-51441fc79c18,da6baf65-c1ba-479a-907f-57d261dea095,Física,9.2,71,2026
2c01a43d-692f-48c7-b3ec-c2d7b8296005,da6baf65-c1ba-479a-907f-57d261dea095,Química,9.9,76,2026
a843f36d-59cc-4163-9741-4fd7a1d6cff9,f9f47ed5-99e9-493f-afe8-758a9b53f3c0,Matemática,8.5,83,2026
a5619877-4059-40b1-b4df-3562436a37b5,f9f47ed5-99e9-493f-afe8-758a9b53f3c0,Português,10,72,2026
9554de21-2d30-4fa9-b587-a17997c6d0f2,f9f47ed5-99e9-493f-afe8-758a9b53f3c0,História,6.7,72,2026
1e412395-5b49-4c76-9308-455987e63c91,f9f47ed5-99e9-493f-afe8-758a9b53f3c0,Física,7.4,88,2026
b33bd530-3254-4fa1-9497-6fec48c3638f,f9f47ed5-99e9-493f-afe8-758a9b53f3c0,Química,10,89,2026
c85a8599-8c52-4579-8c37-228ed20ebee6,5268a094-6e26-428d-8918-18bb8d09bfc7,Matemática,5.7,82,2026
0ed12427-f31f-4e89-96e9-c67f6e3edd63,5268a094-6e26-428d-8918-18bb8d09bfc7,Português,2.8,91,2026
b20e066e-dafc-46a8-b080-9e128cb4a7b1,5268a094-6e26-428d-8918-18bb8d09bfc7,História,7.8,89,2026
8504d84c-d181-49b9-a1d0-70ac9048565f,5268a094-6e26-428d-8918-18bb8d09bfc7,Física,5.6,97,2026
2efc82d1-5189-4cac-ba96-6e343f05fefe,5268a094-6e26-428d-8918-18bb8d09bfc7,Química,10,93,2026
e4165af3-2ee2-42b4-b7f9-3a1e2eb2e423,c4e163fa-449e-4b1c-a0b9-f259d9417f0c,Matemática,10,73,2026
1e48d941-aa54-4ee0-8e55-b4df6a0928a4,c4e163fa-449e-4b1c-a0b9-f259d9417f0c,Português,9.9,86,2026
4f10ccb4-eaa3-441c-9893-8a2207f68b40,c4e163fa-449e-4b1c-a0b9-f259d9417f0c,História,10,92,2026
07546b0d-8e5a-4945-9dec-de92627c1252,c4e163fa-449e-4b1c-a0b9-f259d9417f0c,Física,8.7,93,2026
d04fa41c-8540-4e7d-b16f-b023553120f3,c4e163fa-449e-4b1c-a0b9-f259d9417f0c,Química,6.7,83,2026
a4282f6d-fdea-406f-8f02-1363162c4cae,0d3e1f70-d7f1-4c0b-92d5-ab7a8da3159a,Matemática,7.8,91,2026
41ef8c72-bc2e-402b-acfe-c6e731288932,0d3e1f70-d7f1-4c0b-92d5-ab7a8da3159a,Português,3.2,64,2026
a2f09fad-1846-4abf-b5f5-a5c6085aa896,0d3e1f70-d7f1-4c0b-92d5-ab7a8da3159a,História,2.5,62,2026
d333fd78-3220-460b-8388-df1c6dc0fa41,0d3e1f70-d7f1-4c0b-92d5-ab7a8da3159a,Física,2.6,89,2026
15bbf3d9-6d85-483b-b19c-36ee3db9a1a3,0d3e1f70-d7f1-4c0b-92d5-ab7a8da3159a,Química,8.8,73,2026
07d814bf-bead-4233-ac7c-8ce44d2dbf3b,0e0bf1d9-699d-4075-b6ff-03bbff796620,Matemática,10,86,2026
13a89628-a7d9-48b4-a965-f3da75a0383a,0e0bf1d9-699d-4075-b6ff-03bbff796620,Português,6.7,98,2026
54144d90-7b9c-40d7-9d57-9a065da0ef46,0e0bf1d9-699d-4075-b6ff-03bbff796620,História,7.9,93,2026
b5185982-fd25-4aab-9c8a-c932abc8f9f7,0e0bf1d9-699d-4075-b6ff-03bbff796620,Física,10,71,2026
7cdabdf2-9b94-4394-b9b3-5a7355f6f1f0,0e0bf1d9-699d-4075-b6ff-03bbff796620,Química,0.3,79,2026
8039136e-7b98-4a92-9305-8f04c8681679,9a72ad0e-f931-4665-82f7-6b6fbb21ac16,Matemática,10,75,2026
b9ddb963-c268-42c8-aa27-c4f3bcaf8ace,9a72ad0e-f931-4665-82f7-6b6fbb21ac16,Português,5.3,94,2026
4fea9cec-e7dd-481c-9244-8d431ffbd251,9a72ad0e-f931-4665-82f7-6b6fbb21ac16,História,3.4,71,2026
934f2848-a0e1-499e-aa56-778da5df0955,9a72ad0e-f931-4665-82f7-6b6fbb21ac16,Física,4.3,70,2026
f663484b-fd0b-4485-a34f-1e2ebdd2bdd6,9a72ad0e-f931-4665-82f7-6b6fbb21ac16,Química,3.7,68,2026
7e122b8f-975a-4f95-a664-84583498912f,b3e6b908-f429-4456-820e-ac1ec0ea2c6e,Matemática,4.5,92,2026
03781653-5475-4dc9-8a19-ca88d188845c,b3e6b908-f429-4456-820e-ac1ec0ea2c6e,Português,8.9,98,2026
ff049e63-a3d4-406c-aa56-f71445d82452,b3e6b908-f429-4456-820e-ac1ec0ea2c6e,História,4.7,84,2026
db4965ae-6235-4490-a468-7087a6264135,b3e6b908-f429-4456-820e-ac1ec0ea2c6e,Física,7.3,72,2026
04e831ea-f394-4cfa-b4a0-2e7be622d90b,b3e6b908-f429-4456-820e-ac1ec0ea2c6e,Química,1.3,84,2026
5b69414c-9c9b-46fa-aa92-b192e6394080,5ce03b15-f386-4aaf-9f91-a615e17a0c86,Matemática,4.3,81,2026
525e005e-a233-4292-8c3f-b88e57ec58ca,5ce03b15-f386-4aaf-9f91-a615e17a0c86,Português,4.6,66,2026
191ddbe7-e799-45bd-b8d0-7cce7201a061,5ce03b15-f386-4aaf-9f91-a615e17a0c86,História,8,73,2026
d19480c6-93f2-4ab4-840a-fb3b1326e596,5ce03b15-f386-4aaf-9f91-a615e17a0c86,Física,3.2,63,2026
575ed605-30cd-4296-9627-44be6ce3569f,5ce03b15-f386-4aaf-9f91-a615e17a0c86,Química,8.4,76,2026
eadf70f9-6d0b-45ca-a4bd-218731b6ca52,760da9c2-6919-47f0-b3e1-29d814470e27,Matemática,10,100,2026
5afaf6a9-8e3b-49c7-bbb7-0a4a94f1c005,760da9c2-6919-47f0-b3e1-29d814470e27,Português,3.7,82,2026
59253a7e-b6b1-43b6-8067-d776592a8576,760da9c2-6919-47f0-b3e1-29d814470e27,História,10,88,2026
f02f7b49-c3bc-4d86-bae5-347eb455bb30,760da9c2-6919-47f0-b3e1-29d814470e27,Física,3.1,79,2026
226c5d9a-37f1-40a1-a425-4245d1020d16,760da9c2-6919-47f0-b3e1-29d814470e27,Química,6.8,73,2026
31868f4e-94bf-4faa-ab9b-58ddd26e2531,1d014faf-97bd-4e7b-add3-206fe96065b3,Matemática,4.3,60,2026
131d3a03-72f9-4c71-9f35-8f209b042de6,1d014faf-97bd-4e7b-add3-206fe96065b3,Português,6.3,89,2026
0a4e018c-3cbf-4799-a9ed-26c81b864208,1d014faf-97bd-4e7b-add3-206fe96065b3,História,5.9,79,2026
e3a0df89-ea31-49df-8e15-9473607504ca,1d014faf-97bd-4e7b-add3-206fe96065b3,Física,8.1,95,2026
584a4282-c8bf-4b9c-8edd-6ff286e30e26,1d014faf-97bd-4e7b-add3-206fe96065b3,Química,4.2,61,2026
338eb7c0-29d9-4b74-87f2-996ee1ecff97,eab03561-55e3-481b-ba0a-c94a42d356d4,Matemática,9.8,92,2026
e1cc2df4-6732-4992-af5e-fab4ce183b2c,eab03561-55e3-481b-ba0a-c94a42d356d4,Português,9.4,87,2026
0c1c74ca-6214-49a1-94a2-df4eddfc4de1,eab03561-55e3-481b-ba0a-c94a42d356d4,História,1,99,2026
ec0b6ed2-a882-4f5d-a7ab-09e2efed5354,eab03561-55e3-481b-ba0a-c94a42d356d4,Física,3.8,88,2026
e153c624-bc58-4f62-8376-b061ac2a6874,eab03561-55e3-481b-ba0a-c94a42d356d4,Química,7.1,77,2026
80244ce5-99fd-4505-becd-51499d08f970,b86f4265-3e19-45ec-a7ce-fc6af879a478,Matemática,4.9,77,2026
3a590021-2c87-4ba2-a1f7-e858d24a3e3a,b86f4265-3e19-45ec-a7ce-fc6af879a478,Português,5.1,97,2026
afcbe858-47ad-4664-ae85-1da77291b820,b86f4265-3e19-45ec-a7ce-fc6af879a478,História,7.7,99,2026
7322c73d-9100-4c31-8cdf-8ef34f7002d5,b86f4265-3e19-45ec-a7ce-fc6af879a478,Física,0.7,56,2026
c2694dd7-6e74-40cb-bdd2-7c4991f251bd,b86f4265-3e19-45ec-a7ce-fc6af879a478,Química,6.9,97,2026
fcf4b655-2b06-451a-ac48-b35a641134e3,27728c63-283a-4345-9c4f-ddcf126662a4,Matemática,10,94,2026
306053d4-06bc-4e2a-9d11-e332f6490ae6,27728c63-283a-4345-9c4f-ddcf126662a4,Português,5.3,80,2026
783a7d50-0233-4ecd-94e6-42a476005c50,27728c63-283a-4345-9c4f-ddcf126662a4,História,10,85,2026
6c6385a6-a54e-4b8e-a9b5-ea5979415113,27728c63-283a-4345-9c4f-ddcf126662a4,Física,8.5,80,2026
5c83aa3a-fc7c-4c03-9fbb-375986f097d0,27728c63-283a-4345-9c4f-ddcf126662a4,Química,8.3,73,2026
022b8dad-1f08-4cdc-b15a-f33a37ec0785,041bbd9a-4059-4b71-bcb1-fb7ea91a2401,Matemática,3.2,86,2026
b33e5797-7fa4-4d9a-bd56-cec678dc58ea,041bbd9a-4059-4b71-bcb1-fb7ea91a2401,Português,2.7,85,2026
6a081baf-2f68-485f-a1eb-edfbf8cab26e,041bbd9a-4059-4b71-bcb1-fb7ea91a2401,História,7.1,98,2026
a4877122-8030-4851-8672-900a0618ed07,041bbd9a-4059-4b71-bcb1-fb7ea91a2401,Física,3.5,55,2026
d75814ed-c187-4484-9897-d4404e93d1e7,041bbd9a-4059-4b71-bcb1-fb7ea91a2401,Química,2.4,85,2026
91246544-dbdb-4f46-bb5d-b2d46dd13415,b39b47d0-d114-493d-9d1a-b6762904e105,Matemática,7.8,75,2026
3c7c3fa9-a06c-4b0d-8e35-c1a77d8a6e7c,b39b47d0-d114-493d-9d1a-b6762904e105,Português,1.6,71,2026
524a26ef-15b4-4984-a01a-e65c20fbf0ac,b39b47d0-d114-493d-9d1a-b6762904e105,História,10,74,2026
f49e9bf6-5dca-4caf-a78f-92c046f35274,b39b47d0-d114-493d-9d1a-b6762904e105,Física,7.7,87,2026
34aaf224-5190-4736-82c1-70356bfa76c3,b39b47d0-d114-493d-9d1a-b6762904e105,Química,10,86,2026
96ed27bc-fc75-4e5d-adbd-acc1b1280ade,32064b93-1fcd-4c7a-b3d1-dc96fa4d5690,Matemática,1.8,100,2026
646adaac-636b-4390-9c16-e7e90d7e5397,32064b93-1fcd-4c7a-b3d1-dc96fa4d5690,Português,4,56,2026
23224d97-1812-4914-9b21-637e493e9003,32064b93-1fcd-4c7a-b3d1-dc96fa4d5690,História,10,96,2026
f53c9a44-efbb-4dec-8352-c8ff04a8c0ae,32064b93-1fcd-4c7a-b3d1-dc96fa4d5690,Física,3.6,59,2026
02557ccb-4cde-4b62-b38a-2d7e6bb0e19c,32064b93-1fcd-4c7a-b3d1-dc96fa4d5690,Química,4,90,2026
3cce1aab-9947-4d37-b931-bc69a8bdd16a,774765c6-ee0d-4c78-906a-7b4344f15ff8,Matemática,8.1,71,2026
cc36c9c8-70d1-431b-aa8d-4769935ddbd4,774765c6-ee0d-4c78-906a-7b4344f15ff8,Português,6.5,84,2026
800bf9f6-1be9-4ac9-ad11-dc4770256a8d,774765c6-ee0d-4c78-906a-7b4344f15ff8,História,7.1,71,2026
7fae4968-ad9f-4e90-b5a6-678f2118de94,774765c6-ee0d-4c78-906a-7b4344f15ff8,Física,1.6,73,2026
2ba2e9d9-f088-4663-ae9a-c18f0c1a3a14,774765c6-ee0d-4c78-906a-7b4344f15ff8,Química,7.2,72,2026
7c76a066-0a71-443b-9c6b-c17f4ab84552,fd6d8080-969e-4d0c-a2d4-5ba7fedcd2fc,Matemática,10,85,2026
77d4dfb7-ee58-4aac-9ce1-29ff78de6684,fd6d8080-969e-4d0c-a2d4-5ba7fedcd2fc,Português,8.6,98,2026
5f34a939-f063-48ab-ba6d-e39c0ec85bea,fd6d8080-969e-4d0c-a2d4-5ba7fedcd2fc,História,5.4,94,2026
9486aece-0d9e-475a-ac28-fd0ca635d0e5,fd6d8080-969e-4d0c-a2d4-5ba7fedcd2fc,Física,9.4,84,2026
f66b0fee-489e-458e-9101-7ae795d4def3,fd6d8080-969e-4d0c-a2d4-5ba7fedcd2fc,Química,2.3,70,2026
a4463560-9ec6-494d-bc79-3dbed81abb5d,63db2e68-072c-4f12-aa1c-af3c8ed39ab0,Matemática,4.4,61,2026
95c8b2b1-8b91-49af-9907-435d6dc678fe,63db2e68-072c-4f12-aa1c-af3c8ed39ab0,Português,0.6,86,2026
26ace248-3fd4-471d-9c8f-6ba0fc0b0ee4,63db2e68-072c-4f12-aa1c-af3c8ed39ab0,História,9.2,87,2026
02baab05-9453-4026-b4a6-c8aadd7b7103,63db2e68-072c-4f12-aa1c-af3c8ed39ab0,Física,5.3,74,2026
1be43d39-25dc-4695-a24a-8c270cd405cf,63db2e68-072c-4f12-aa1c-af3c8ed39ab0,Química,10,93,2026
99afae98-5ff9-4c7b-a1bc-0bb10b8e2aef,a4f49125-f263-48a4-a052-9d7b0d4cb69b,Matemática,10,96,2026
06256719-6343-4e71-a9ee-45b9b409a1d6,a4f49125-f263-48a4-a052-9d7b0d4cb69b,Português,2.6,82,2026
39da4b5a-1c44-4064-a31b-4dde477f74ac,a4f49125-f263-48a4-a052-9d7b0d4cb69b,História,2.4,82,2026
5666f1a1-4942-4cce-b68f-b8ff9bbf191f,a4f49125-f263-48a4-a052-9d7b0d4cb69b,Física,5.5,94,2026
2d97f545-4982-45bd-a377-e97c113c50ad,a4f49125-f263-48a4-a052-9d7b0d4cb69b,Química,6.6,98,2026
607153e7-0e4f-4c95-971a-84ae59afc4c9,7023ba59-3afa-4e47-ba5f-26446ed80b65,Matemática,3.9,85,2026
0997abea-a6c4-44a8-94e1-744f947893c4,7023ba59-3afa-4e47-ba5f-26446ed80b65,Português,5.7,71,2026
48c7e965-50e5-4815-9a91-a4e218b279be,7023ba59-3afa-4e47-ba5f-26446ed80b65,História,10,100,2026
794dbcb5-88bb-4f5f-8fa4-751694518a4f,7023ba59-3afa-4e47-ba5f-26446ed80b65,Física,6.8,74,2026
1a7385a0-32c7-4baa-80f5-16f9caab3f6d,7023ba59-3afa-4e47-ba5f-26446ed80b65,Química,8.2,81,2026
c3044ec7-f851-42b1-8ffe-8d54e43c6265,f7526fa0-97fe-4c6d-a44b-5aec465eaa53,Matemática,7.8,81,2026
b18e25b2-89ab-4acd-9fe5-a6115333cd9a,f7526fa0-97fe-4c6d-a44b-5aec465eaa53,Português,5.6,84,2026
acdee25f-1d3a-4999-9f97-4a71ba3b2c60,f7526fa0-97fe-4c6d-a44b-5aec465eaa53,História,7.3,99,2026
7a0253e8-9f7f-43b9-ba8e-de831eea8b8b,f7526fa0-97fe-4c6d-a44b-5aec465eaa53,Física,10,87,2026
b7852319-9dad-450c-a889-597519606f56,f7526fa0-97fe-4c6d-a44b-5aec465eaa53,Química,10,97,2026
b3160d49-1f82-4df4-9bec-5c69cda48ef5,4de77def-a6f8-4092-a374-5619aa62a2a5,Matemática,5.6,75,2026
64e191c8-03f0-4bce-88c9-7ca1e411859a,4de77def-a6f8-4092-a374-5619aa62a2a5,Português,10,89,2026
72a5a189-54e5-4d52-9960-0a02720e3b11,4de77def-a6f8-4092-a374-5619aa62a2a5,História,5.9,93,2026
11c3af32-ba93-435e-a920-2bcad4912224,4de77def-a6f8-4092-a374-5619aa62a2a5,Física,10,92,2026
55f2cda7-6fdf-47d4-be36-018fea8e6538,4de77def-a6f8-4092-a374-5619aa62a2a5,Química,10,83,2026
cfce127c-4aba-408f-bd3d-9910a8ce457a,5eee21c4-236a-4385-8ddc-a4776c44b159,Matemática,4.9,75,2026
84609183-8aea-49b3-bc7e-3c54929af5f1,5eee21c4-236a-4385-8ddc-a4776c44b159,Português,3.3,79,2026
9df31ead-0be5-471c-9e4c-86b5824f061e,5eee21c4-236a-4385-8ddc-a4776c44b159,História,6.9,81,2026
